Unnamed: 0,ucdp_name,ucdp_dset_id,year,modeledarticles,countT1,countT2,propT1,propT2,propdiff,propdif.L1,propdif.L2,delta1,delta1.5,delta2,delta1_L2,gap25,gap50,counter,frexWords,side_b_dset_id,region
1793,PBCP,805,2004,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,,805,Asia
1794,PBCP,805,2007,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,,805,Asia
1795,PBCP,805,2002,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,,805,Asia
1796,PBCP,805,2010,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"bangladesh,kill,polic,suspect,two,asia,attack,communist,global,leader",805,Asia
1797,PBCP,805,1994,1,1,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"bangladesh,kill,polic,suspect,two,asia,attack,communist,global,leader",805,Asia
1798,PBCP,805,2006,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"bangladesh,kill,polic,suspect,two,asia,attack,communist,global,leader",805,Asia
1799,PBCP,805,2008,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"bangladesh,kill,polic,suspect,two,asia,attack,communist,global,leader",805,Asia
1800,PBCP,805,2017,5,5,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"bangladesh,kill,polic,suspect,two,asia,attack,communist,global,leader",805,Asia
1801,PBCP,805,2005,3,3,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"bangladesh,kill,polic,suspect,two,asia,attack,communist,global,leader",805,Asia
1802,MNDAA,880,2009,10,10,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"clash,peac,armi,mndaa,govern,border,near,laukkai,attack,shan",880,Asia
1803,MNDAA,880,2015,61,36,25,0.59,0.41,-0.18,-0.18,0.82,0,0,0,0,1,1,1,"clash,peac,armi,mndaa,govern,border,near,laukkai,attack,shan",880,Asia
1804,MNDAA,880,2010,1,1,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"clash,peac,armi,mndaa,govern,border,near,laukkai,attack,shan",880,Asia
1805,MNDAA,880,2019,1,1,0,1.0,0.0,-1.0,-2.0,0.0,1,1,1,1,0,0,0,"clash,peac,armi,mndaa,govern,border,near,laukkai,attack,shan",880,Asia
1806,MNDAA,880,2017,2,2,0,1.0,0.0,-1.0,-0.82,-1.0,0,0,0,1,0,0,2,"clash,peac,armi,mndaa,govern,border,near,laukkai,attack,shan",880,Asia
1807,MNDAA,880,2014,2,1,1,0.5,0.5,0.0,1.0,1.0,1,0,0,1,1,1,0,,880,Asia
1808,MNDAA,880,2018,2,0,2,0.0,1.0,1.0,2.0,1.18,1,1,1,1,0,0,0,"burma,free,ranger,battl,mon,civilian,democrat,kokang,kyaw,talk",880,Asia
1809,AQAP,881,2010,61,1,60,0.02,0.98,0.96,0.36,,0,0,0,0,0,0,0,"qaeda,milit,soldier,suspect,armi,offici,gunmen,strike,offic,dead",881,Middle East
1810,AQAP,881,2011,174,0,174,0.0,1.0,1.0,0.04,0.4,0,0,0,0,0,0,0,"qaeda,milit,soldier,suspect,armi,offici,gunmen,strike,offic,dead",881,Middle East
1811,AQAP,881,2012,247,0,247,0.0,1.0,1.0,0.0,0.04,0,0,0,0,0,0,0,"qaeda,milit,soldier,suspect,armi,offici,gunmen,strike,offic,dead",881,Middle East
1812,AQAP,881,2013,126,4,122,0.03,0.97,0.94,-0.06,-0.06,0,0,0,0,0,0,0,"qaeda,milit,soldier,suspect,armi,offici,gunmen,strike,offic,dead",881,Middle East
1813,AQAP,881,2017,35,35,0,1.0,0.0,-1.0,0.0,-0.62,0,0,0,0,0,0,2,"secur,middl,aden,gulf,al-qa'idah,threat,critic,claim,element,assassin",881,Middle East
1814,AQAP,881,2009,5,1,4,0.2,0.8,0.6,0.0,,0,0,0,0,0,0,0,"qaeda,milit,soldier,suspect,armi,offici,gunmen,strike,offic,dead",881,Middle East
1815,AQAP,881,2020,5,5,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,5,"secur,middl,aden,gulf,al-qa'idah,threat,critic,claim,element,assassin",881,Middle East
1816,AQAP,881,2014,215,5,210,0.02,0.98,0.96,0.02,-0.04,0,0,0,0,0,0,0,"qaeda,milit,soldier,suspect,armi,offici,gunmen,strike,offic,dead",881,Middle East
1817,AQAP,881,2018,18,18,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,3,"secur,middl,aden,gulf,al-qa'idah,threat,critic,claim,element,assassin",881,Middle East
1818,AQAP,881,2015,16,11,5,0.69,0.31,-0.38,-1.34,-1.32,1,0,0,1,0,1,0,"secur,middl,aden,gulf,al-qa'idah,threat,critic,claim,element,assassin",881,Middle East
1819,AQAP,881,2016,10,10,0,1.0,0.0,-1.0,-0.62,-1.96,0,0,0,1,0,0,1,"secur,middl,aden,gulf,al-qa'idah,threat,critic,claim,element,assassin",881,Middle East
1820,AQAP,881,2019,4,4,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,4,"secur,middl,aden,gulf,al-qa'idah,threat,critic,claim,element,assassin",881,Middle East
1821,Hizbul Islam,1004,2009,12,9,3,0.75,0.25,-0.5,0.0,,0,0,0,0,0,1,0,"comtex,global,via,africa,garow,capit,hizbul,fight,four,heavi",1004,Africa
1822,Hizbul Islam,1004,2010,12,9,3,0.75,0.25,-0.5,0.0,,0,0,0,0,0,1,0,"comtex,global,via,africa,garow,capit,hizbul,fight,four,heavi",1004,Africa
1823,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2009,15,15,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1824,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2013,121,121,0,1.0,0.0,-1.0,-0.02,-0.02,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1825,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2012,183,182,1,0.99,0.01,-0.98,0.0,0.02,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1826,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2020,118,50,68,0.42,0.58,0.16,1.08,1.14,1,0,0,1,1,1,0,"nigeria,borno,armi,oper,two,vanguard,air,cite,say,@tomaszrolbiecki",1051,Africa
1827,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2010,16,16,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1828,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2011,73,72,1,0.99,0.01,-0.98,0.02,0.02,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1829,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2016,41,41,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1830,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2017,214,195,19,0.91,0.09,-0.82,0.18,0.18,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1831,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2014,187,187,0,1.0,0.0,-1.0,0.0,-0.02,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1832,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2015,79,79,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1833,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2018,107,106,1,0.99,0.01,-0.98,-0.16,0.02,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1834,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1051,2019,82,79,3,0.96,0.04,-0.92,0.06,-0.0999999999999999,0,0,0,0,0,0,0,"africa,attack,soldier,cameroon,yobe,dead,milit,town,maiduguri,ambush",1051,Africa
1835,CPJP,1053,2011,7,4,3,0.57,0.43,-0.14,-0.48,-0.9,0,0,0,0,1,1,0,"human,armé,centrafriqu,combat,commission,entr,et,high,map,nation",1053,Africa
1836,CPJP,1053,2010,9,3,6,0.33,0.67,0.34,-0.42,,0,0,0,0,0,1,0,"clash,attack,hd,rebel,africa,claim,fight,kill,central,arb",1053,Africa
1837,CPJP,1053,2009,8,1,7,0.12,0.88,0.76,0.0,,0,0,0,0,0,0,0,"clash,attack,hd,rebel,africa,claim,fight,kill,central,arb",1053,Africa
1838,NDFB - RD,1066,2011,4,4,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"assam,cdps,indian,state,separatist,milit,india,kill,age,asian",1066,Asia
1839,NDFB - RD,1066,2012,3,3,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"assam,cdps,indian,state,separatist,milit,india,kill,age,asian",1066,Asia
1840,NDFB - RD,1066,2009,9,9,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"assam,cdps,indian,state,separatist,milit,india,kill,age,asian",1066,Asia
1841,NDFB - RD,1066,2010,49,49,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"assam,cdps,indian,state,separatist,milit,india,kill,age,asian",1066,Asia
1842,NDFB - RD,1066,2019,1,0,1,0.0,1.0,1.0,0.0,2.0,0,0,0,1,0,0,1,"ndfb,encount,jawan,cadr,indo-asian,meghalaya,armi,trust,insurg,activ",1066,Asia
1843,NDFB - RD,1066,2013,1,0,1,0.0,1.0,1.0,2.0,2.0,1,1,1,1,0,0,0,"ndfb,encount,jawan,cadr,indo-asian,meghalaya,armi,trust,insurg,activ",1066,Asia
1844,Ansarallah,1091,2015,2,2,0,1.0,0.0,-1.0,-0.78,,0,0,0,0,0,0,0,"shiit,soldier,two,clash,yemen,medic,kill,armi,rebel,firefight",1091,Middle East
1845,Ansarallah,1091,2014,28,17,11,0.61,0.39,-0.22,0.0,,0,0,0,0,1,1,0,"shiit,soldier,two,clash,yemen,medic,kill,armi,rebel,firefight",1091,Middle East
1846,DKBA 5,1107,2015,6,0,6,0.0,1.0,1.0,2.0,0.0,1,1,1,1,0,0,0,"dkba,burma,fight,govt,group,asia,one,human,kill,militia",1107,Asia
1847,DKBA 5,1107,2013,4,0,4,0.0,1.0,1.0,2.0,1.56,1,1,1,1,0,0,0,"dkba,burma,fight,govt,group,asia,one,human,kill,militia",1107,Asia
1848,DKBA 5,1107,2014,4,4,0,1.0,0.0,-1.0,-2.0,0.0,1,1,1,1,0,0,0,"bangkok,democrat,rebel,myanmar,clash,injur,mizzima,pacif,irrawaddi,state",1107,Asia
1849,DKBA 5,1107,2010,9,7,2,0.78,0.22,-0.56,0.0,,0,0,0,0,0,0,0,"bangkok,democrat,rebel,myanmar,clash,injur,mizzima,pacif,irrawaddi,state",1107,Asia
1850,DKBA 5,1107,2011,8,8,0,1.0,0.0,-1.0,-0.44,,0,0,0,0,0,0,0,"bangkok,democrat,rebel,myanmar,clash,injur,mizzima,pacif,irrawaddi,state",1107,Asia
1851,SSDM/A,1108,2011,20,4,16,0.2,0.8,0.6,1.6,,1,1,0,1,0,0,0,"communiti,control,bor,bureau,incid,occur,small,ssbcssac,state-,rebel",1108,Africa
1852,SSDM/A,1108,2010,9,9,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"athor,general,renegad,state,georg,armi,crisi,forc,jun,watch",1108,Africa
1853,SSPP,1122,2013,6,5,1,0.83,0.17,-0.66,-1.2,0.34,1,0,0,1,0,0,0,"sspp,fight,mizzima,democrat,forc,peac,rebel,burma,char,civilian",1122,Asia
1854,SSPP,1122,2014,1,1,0,1.0,0.0,-1.0,-0.34,-1.54,0,0,0,1,0,0,1,"sspp,fight,mizzima,democrat,forc,peac,rebel,burma,char,civilian",1122,Asia
1855,SSPP,1122,2015,8,5,3,0.62,0.38,-0.24,0.76,0.42,0,0,0,0,1,1,2,"sspp,fight,mizzima,democrat,forc,peac,rebel,burma,char,civilian",1122,Asia
1856,SSPP,1122,2006,1,1,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"sspp,fight,mizzima,democrat,forc,peac,rebel,burma,char,civilian",1122,Asia
1857,SSPP,1122,2016,4,3,1,0.75,0.25,-0.5,-0.26,0.5,0,0,0,0,0,1,3,"sspp,fight,mizzima,democrat,forc,peac,rebel,burma,char,civilian",1122,Asia
1858,SSPP,1122,2011,22,5,17,0.23,0.77,0.54,1.54,,1,1,0,1,0,0,0,"irrawaddi,onlin,herald,shan,blast,chiang,dead,dvb,headquart,mai",1122,Asia
1859,SSPP,1122,2019,1,0,1,0.0,1.0,1.0,0.0,1.5,0,0,0,1,0,0,1,"irrawaddi,onlin,herald,shan,blast,chiang,dead,dvb,headquart,mai",1122,Asia
1860,SSPP,1122,2018,1,0,1,0.0,1.0,1.0,1.5,1.24,1,1,0,1,0,0,0,"irrawaddi,onlin,herald,shan,blast,chiang,dead,dvb,headquart,mai",1122,Asia
1861,SPLM/A-North,1123,2015,9,3,6,0.33,0.67,0.34,0.52,,0,0,0,0,0,1,0,"africa,kill,rebel,blue,nile,soldier,splm-n,claim,state,clash",1123,Africa
1862,SPLM/A-North,1123,2011,37,22,15,0.59,0.41,-0.18,0.0,,0,0,0,0,1,1,0,"human,abus,sudo,uk,mountain,cleans,ethnic,first,group,peopl",1123,Africa
1863,SPLM/A-North,1123,2016,46,18,28,0.39,0.61,0.22,-0.12,0.4,0,0,0,0,1,1,0,"africa,kill,rebel,blue,nile,soldier,splm-n,claim,state,clash",1123,Africa
1864,SPLM/A-North,1123,2020,1,0,1,0.0,1.0,1.0,0.0,0.78,0,0,0,0,0,0,0,"africa,kill,rebel,blue,nile,soldier,splm-n,claim,state,clash",1123,Africa
1865,SPLM/A-North,1123,2017,2,0,2,0.0,1.0,1.0,0.78,0.66,0,0,0,0,0,0,0,"africa,kill,rebel,blue,nile,soldier,splm-n,claim,state,clash",1123,Africa
1866,SSLM/A,1124,2012,3,3,0,1.0,0.0,-1.0,-0.1,,0,0,0,0,0,0,0,"sudan,clash,kill,africa,armi,rebel,state,militia,arm,attack",1124,Africa
1867,SSLM/A,1124,2011,21,20,1,0.95,0.05,-0.9,0.0,,0,0,0,0,0,0,0,"sudan,clash,kill,africa,armi,rebel,state,militia,arm,attack",1124,Africa
1868,NTC,1126,2011,187,187,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"rebel,libya,libyan,kill,misrata,second,kadhafi,fight,forc,wrapup",1126,Africa
1869,Forces of Muammar Gaddafi,1127,2011,41,41,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"libya,forc,sirt,kadhafi,ntc,wrapup,clash,gaddafi,fighter,hometown",1127,Africa
1870,ALiR,1128,2000,2,1,1,0.5,0.5,0.0,1.0,0.0,1,0,0,1,1,1,0,,1128,Africa
1871,ALiR,1128,1997,32,8,24,0.25,0.75,0.5,0.34,,0,0,0,0,0,1,0,"infiltr,nineteen,former,militiamen,forc,troop,oper,captur,fifteen,govern",1128,Africa
1872,ALiR,1128,1996,24,10,14,0.42,0.58,0.16,0.0,,0,0,0,0,1,1,0,"infiltr,nineteen,former,militiamen,forc,troop,oper,captur,fifteen,govern",1128,Africa
1873,ALiR,1128,1998,34,17,17,0.5,0.5,0.0,-0.5,-0.16,0,0,0,0,1,1,0,,1128,Africa
1874,ALiR,1128,1999,1,1,0,1.0,0.0,-1.0,-1.0,-1.5,1,0,0,1,0,0,0,"attack,insurg,civilian,p,rebel,rwanda,african,rwanda-th,weekend,say",1128,Africa
1875,BIFM,1146,2016,9,8,1,0.89,0.11,-0.78,-0.42,-0.58,0,0,0,0,0,0,0,"armi,biff,edwin,fernandez,hurt,cotabato,hunt,o,men,noel",1146,Asia
1876,BIFM,1146,2015,28,19,9,0.68,0.32,-0.36,-0.16,-0.24,0,0,0,0,0,1,0,"armi,biff,edwin,fernandez,hurt,cotabato,hunt,o,men,noel",1146,Asia
1877,BIFM,1146,2013,18,10,8,0.56,0.44,-0.12,-0.92,,0,0,0,0,1,1,0,"armi,biff,edwin,fernandez,hurt,cotabato,hunt,o,men,noel",1146,Asia
1878,BIFM,1146,2012,10,1,9,0.1,0.9,0.8,0.0,,0,0,0,0,0,0,0,"s,militari,dead,offens,two,continu,peac,wound,breakaway,death",1146,Asia
1879,BIFM,1146,2014,30,18,12,0.6,0.4,-0.2,-0.0799999999999999,-1.0,0,0,0,1,1,1,0,"armi,biff,edwin,fernandez,hurt,cotabato,hunt,o,men,noel",1146,Asia
1880,ETIM,1156,2007,1,1,0,1.0,0.0,-1.0,0.0,-2.0,0,0,0,1,0,0,1,"china,terrorist,attack,etim,diana,global,islam,j,milit,raschk",1156,Asia
1881,ETIM,1156,2017,2,2,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,3,"china,terrorist,attack,etim,diana,global,islam,j,milit,raschk",1156,Asia
1882,ETIM,1156,1999,3,3,0,1.0,0.0,-1.0,-2.0,,1,1,1,1,0,0,0,"china,terrorist,attack,etim,diana,global,islam,j,milit,raschk",1156,Asia
1883,ETIM,1156,2008,5,5,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,2,"china,terrorist,attack,etim,diana,global,islam,j,milit,raschk",1156,Asia
1884,ETIM,1156,2003,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,4,,1156,Asia
1885,ETIM,1156,1990,3,0,3,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"chronicl,fransisco,san,washington,seattl,five,govt,knife-wield,dead,shoot",1156,Asia
1886,Ansar Dine,1157,2012,5,3,2,0.6,0.4,-0.2,0.0,,0,0,0,0,1,1,0,"troop,islamist,milit,clash,malian,french,soldier,branch,fight,islam",1157,Africa
1887,Ansar Dine,1157,2017,1,0,1,0.0,1.0,1.0,0.82,1.4,0,0,0,1,0,0,2,"un,peacekeep,war,gun,journal,long,maghreb,sand,tea,launch",1157,Africa
1888,Ansar Dine,1157,2014,2,0,2,0.0,1.0,1.0,1.34,1.2,1,0,0,1,0,0,0,"un,peacekeep,war,gun,journal,long,maghreb,sand,tea,launch",1157,Africa
1889,Ansar Dine,1157,2015,10,7,3,0.7,0.3,-0.4,-1.4,-0.0599999999999999,1,0,0,1,0,1,0,"troop,islamist,milit,clash,malian,french,soldier,branch,fight,islam",1157,Africa
1890,Ansar Dine,1157,2013,12,8,4,0.67,0.33,-0.34,-0.14,,0,0,0,0,0,1,0,"troop,islamist,milit,clash,malian,french,soldier,branch,fight,islam",1157,Africa
1891,Ansar Dine,1157,2016,22,9,13,0.41,0.59,0.18,0.58,-0.82,0,0,0,0,1,1,1,"un,peacekeep,war,gun,journal,long,maghreb,sand,tea,launch",1157,Africa
1892,CMA,1158,2017,1,1,0,1.0,0.0,-1.0,-2.0,0.0,1,1,1,1,0,0,0,"war,kidal,pm,seiz,mali,mnla,le,-tuareg,africa,afriqu",1158,Africa
1893,CMA,1158,2012,14,8,6,0.57,0.43,-0.14,0.0,,0,0,0,0,1,1,0,"war,kidal,pm,seiz,mali,mnla,le,-tuareg,africa,afriqu",1158,Africa
1894,CMA,1158,2013,3,1,2,0.33,0.67,0.34,0.48,,0,0,0,0,0,1,0,"attack,-mali,ministri,peac,armi,kill,coordin,flee,suspect,three",1158,Africa
1895,CMA,1158,2014,2,2,0,1.0,0.0,-1.0,-1.34,-0.86,1,0,0,1,0,0,0,"war,kidal,pm,seiz,mali,mnla,le,-tuareg,africa,afriqu",1158,Africa
1896,CMA,1158,2015,7,0,7,0.0,1.0,1.0,2.0,0.66,1,1,1,1,0,0,0,"attack,-mali,ministri,peac,armi,kill,coordin,flee,suspect,three",1158,Africa
1897,M23,1160,2013,29,25,4,0.86,0.14,-0.72,-1.58,,1,1,0,1,0,0,0,"kill,group,peacekeep,shell,expert,soldier,council,wound,militari,p",1160,Africa
1898,M23,1160,2017,4,2,2,0.5,0.5,0.0,0.72,-0.86,0,0,0,0,1,1,1,,1160,Africa
1899,M23,1160,2020,2,2,0,1.0,0.0,-1.0,-1.0,-0.28,1,0,0,1,0,0,0,"kill,group,peacekeep,shell,expert,soldier,council,wound,militari,p",1160,Africa
1900,M23,1160,2012,28,2,26,0.07,0.93,0.86,0.0,,0,0,0,0,0,0,0,"la,cy,hd,pd,sc,sn,wc,word,et,afpr",1160,Africa
1901,MUJAO,1161,2012,4,0,4,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"attack,bomber,middl,algeria,die,near,algerian,suicid,africa,border",1161,Africa
1902,MUJAO,1161,2013,34,22,12,0.65,0.35,-0.3,-1.3,,1,0,0,1,0,1,0,"french,le,rebel,battl,figaro,fight,raid,tué,de,landmin",1161,Africa
1903,SRF,1162,2017,10,4,6,0.4,0.6,0.2,0.86,0.5,0,0,0,0,1,1,0,"rebel,kordofan,armi,claim,clash,blue,nile,splm-n,central,troop",1162,Africa
1904,SRF,1162,2011,8,1,7,0.12,0.88,0.76,0.0,,0,0,0,0,0,0,0,"rebel,kordofan,armi,claim,clash,blue,nile,splm-n,central,troop",1162,Africa
1905,SRF,1162,2012,93,2,91,0.02,0.98,0.96,0.2,,0,0,0,0,0,0,0,"rebel,kordofan,armi,claim,clash,blue,nile,splm-n,central,troop",1162,Africa
1906,SRF,1162,2018,1,1,0,1.0,0.0,-1.0,-1.2,-0.34,1,0,0,1,0,0,0,"uk,human,nation,sudo,abus,amnesti,earth,poison,ravag,scorch",1162,Africa
1907,SRF,1162,2014,66,19,47,0.29,0.71,0.42,-0.5,-0.54,0,0,0,0,0,1,0,"rebel,kordofan,armi,claim,clash,blue,nile,splm-n,central,troop",1162,Africa
1908,SRF,1162,2015,102,66,36,0.65,0.35,-0.3,-0.72,-1.22,0,0,0,1,0,1,0,"uk,human,nation,sudo,abus,amnesti,earth,poison,ravag,scorch",1162,Africa
1909,SRF,1162,2016,76,63,13,0.83,0.17,-0.66,-0.36,-1.08,0,0,0,1,0,0,0,"uk,human,nation,sudo,abus,amnesti,earth,poison,ravag,scorch",1162,Africa
1910,SRF,1162,2013,91,4,87,0.04,0.96,0.92,-0.04,0.16,0,0,0,0,0,0,0,"rebel,kordofan,armi,claim,clash,blue,nile,splm-n,central,troop",1162,Africa
1911,GNLA,1163,2010,2,0,2,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"garo,cadr,hill,meghalaya,abduct,cop,indo-asian,polic,rescu,trader",1163,Asia
1912,GNLA,1163,2011,6,0,6,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"garo,cadr,hill,meghalaya,abduct,cop,indo-asian,polic,rescu,trader",1163,Asia
1913,GNLA,1163,2012,18,12,6,0.67,0.33,-0.34,-1.34,-1.34,1,0,0,1,0,1,0,"trust,assam,encount,india,ultra,gnla,kill,milit,armi,die",1163,Asia
1914,GNLA,1163,2016,4,3,1,0.75,0.25,-0.5,-1.5,-0.26,1,1,0,1,0,1,0,"trust,assam,encount,india,ultra,gnla,kill,milit,armi,die",1163,Asia
1915,GNLA,1163,2013,11,7,4,0.64,0.36,-0.28,0.06,-1.28,0,0,0,1,0,1,1,"trust,assam,encount,india,ultra,gnla,kill,milit,armi,die",1163,Asia
1916,GNLA,1163,2014,21,13,8,0.62,0.38,-0.24,0.04,0.1,0,0,0,0,1,1,2,"trust,assam,encount,india,ultra,gnla,kill,milit,armi,die",1163,Asia
1917,GNLA,1163,2015,14,0,14,0.0,1.0,1.0,1.24,1.28,1,0,0,1,0,0,0,"garo,cadr,hill,meghalaya,abduct,cop,indo-asian,polic,rescu,trader",1163,Asia
1918,PBCP-J,1165,2019,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"kill,bangladesh,asia,five,member,bangladeshi,leftist,parti,rule,two",1165,Asia
1919,PBCP-J,1165,2004,1,1,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"kill,bangladesh,asia,five,member,bangladeshi,leftist,parti,rule,two",1165,Asia
1920,PBCP-J,1165,2005,9,9,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"kill,bangladesh,asia,five,member,bangladeshi,leftist,parti,rule,two",1165,Asia
1921,PBCP-J,1165,2008,2,2,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"kill,bangladesh,asia,five,member,bangladeshi,leftist,parti,rule,two",1165,Asia
1922,PBCP-J,1165,2007,0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,,1165,Asia
1923,PBCP-J,1165,2009,1,1,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"kill,bangladesh,asia,five,member,bangladeshi,leftist,parti,rule,two",1165,Asia
1924,PBCP-J,1165,2006,2,2,0,1.0,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,"kill,bangladesh,asia,five,member,bangladeshi,leftist,parti,rule,two",1165,Asia
1925,BLF,1166,2012,3,3,0,1.0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,"forc,blf,front,incid,india,involv,liber,pak,rebel,statement",1166,Asia
1926,BLF,1166,2013,3,1,2,0.33,0.67,0.34,1.34,,1,0,0,1,0,1,0,"asia,attack,four,one,say,troop,ambush,gunmen,kill,pakistan",1166,Asia
1927,BLF,1166,2014,2,1,1,0.5,0.5,0.0,-0.34,1.0,0,0,0,1,1,1,1,,1166,Asia
1928,BLF,1166,2015,5,5,0,1.0,0.0,-1.0,-1.0,-1.34,1,0,0,1,0,0,0,"forc,blf,front,incid,india,involv,liber,pak,rebel,statement",1166,Asia
1929,BLF,1166,2017,1,1,0,1.0,0.0,-1.0,0.0,-1.0,0,0,0,1,0,0,1,"forc,blf,front,incid,india,involv,liber,pak,rebel,statement",1166,Asia
1930,BLF,1166,2018,3,0,3,0.0,1.0,1.0,2.0,2.0,1,1,1,1,0,0,0,"asia,attack,four,one,say,troop,ambush,gunmen,kill,pakistan",1166,Asia
1931,PFT,1186,1992,16,6,10,0.38,0.62,0.24,0.0,,0,0,0,0,1,1,0,"kill,sep,fight,calm,death,hundr,kurgan-tyub,nine,relat,situat",1186,Asia
1932,APCLS,1200,2016,3,3,0,1.0,0.0,-1.0,0.0,-0.34,0,0,0,0,0,0,2,"kivu,incid,soldier,des,six,rebel,du,govern,une,kill",1200,Africa
1933,APCLS,1200,2017,9,8,1,0.89,0.11,-0.78,0.22,0.22,0,0,0,0,0,0,3,"kivu,incid,soldier,des,six,rebel,du,govern,une,kill",1200,Africa
1934,APCLS,1200,2018,1,1,0,1.0,0.0,-1.0,-0.22,0.0,0,0,0,0,0,0,4,"kivu,incid,soldier,des,six,rebel,du,govern,une,kill",1200,Africa
1935,APCLS,1200,2012,2,0,2,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"secur,entr,et,kitshanga,un,fight,kitchanga,congo,brief,combat",1200,Africa
1936,APCLS,1200,2013,4,0,4,0.0,1.0,1.0,0.0,,0,0,0,0,0,0,0,"secur,entr,et,kitshanga,un,fight,kitchanga,congo,brief,combat",1200,Africa
